model,station,split,score
short_full,120,3,2.7579590795284057
short_full,120,4,2.782248539282267
short_full,120,5,2.5572183280494305
short_full,120,6,2.5145097864226154
short_full,120,7,2.704426843183775
short_full,120,8,2.4402130702037033
short_full,120,9,2.6417824525566327
short,120,0,3.064300946511304
short,120,1,3.4488868734604807
short,120,2,2.880750338669722
short,120,3,2.6664622478565962
short,120,4,2.81801967404246
short,120,5,2.5471096563616724
short,120,6,2.5504209533299185
short,120,7,2.705646825991562
short,120,8,2.4553888249053393
short,120,9,2.6941046339213104
short_full_temp,120,0,3.2498429601374554
short_full_temp,120,1,3.5538247486901744
short_full_temp,120,2,3.0291409894218395
short_full_temp,120,3,2.760155676677872
short_full_temp,120,4,2.7822306806432353
short_full_temp,120,5,2.5584890566659366
short_full_temp,120,6,2.514908975328889
short_full_temp,120,7,2.70320551602438
short_full_temp,120,8,2.440282905625354
short_full_temp,120,9,2.64119897800303
short_temp,120,0,3.0564933475036344
short_temp,120,1,3.4437229369147357
short_temp,120,2,2.878587237899689
short_temp,120,3,2.6660613812934963
short_temp,120,4,2.8194396478645527
short_temp,120,5,2.5469482655679823
short_temp,120,6,2.5519665435651784
short_temp,120,7,2.7097128424975256
short_temp,120,8,2.4565188171347176
short_temp,120,9,2.695534158133047
full,121,0,3.0679637693407344
full,121,1,3.4350352117192684
full,121,2,2.8326628730072176
full,121,3,2.640016510527356
full,121,4,2.829755525026318
full,121,5,2.5353922128952973
full,121,6,2.555445985216805
full,121,7,2.723521232389542
full,121,8,2.481212364634105
full,121,9,2.7296231125756028
full_temp,121,0,3.1711699742436785
full_temp,121,1,3.494842373649528
full_temp,121,2,2.8655431678571195
full_temp,121,3,2.653336929752295
full_temp,121,4,2.820525437560685
full_temp,121,5,2.5446165940975325
full_temp,121,6,2.5554125662276723
full_temp,121,7,2.7078042501717636
full_temp,121,8,2.471832134937323
full_temp,121,9,2.7131528661706614
short_full,121,0,3.1857127150164057
short_full,121,1,3.517459629695811
short_full,121,2,3.008398338035158
short_full,121,3,2.7517930289706034
short_full,121,4,2.785835155328122
short_full,121,5,2.5705087800929722
short_full,121,6,2.5193594220835287
short_full,121,7,2.714844828786151
short_full,121,8,2.4467993223154414
short_full,121,9,2.6472509419084713
short,121,0,3.100411989478693
short,121,1,3.450722333349461
short,121,2,2.86131363129093
short,121,3,2.662234564155548
short,121,4,2.824745660214975
short,121,5,2.56192015899364
short,121,6,2.5558936322805277
short,121,7,2.7204196939601295
short,121,8,2.468302168689509
short,121,9,2.709035610774226
short_full_temp,121,0,3.213606676370428
short_full_temp,121,1,3.5372686272640355
short_full_temp,121,2,3.01947359144232
short_full_temp,121,3,2.7564119710874215
short_full_temp,121,4,2.7836326000850056
short_full_temp,121,5,2.572640619809633
short_full_temp,121,6,2.5191849241962383
short_full_temp,121,7,2.7091058586144423
short_full_temp,121,8,2.445023610336459
short_full_temp,121,9,2.6440544372660355
short_temp,121,0,3.101246349127724
short_temp,121,1,3.4530469878217804
short_temp,121,2,2.8621625581920607
short_temp,121,3,2.6622825464627136
short_temp,121,4,2.824700608436952
short_temp,121,5,2.562665799254379
short_temp,121,6,2.5564654157807185
short_temp,121,7,2.7179529127071005
short_temp,121,8,2.4677610842218844
short_temp,121,9,2.7087827209209756
full,122,0,2.8957171053540747
full,122,1,3.37415246582963
full,122,2,2.7068444523658592
full,122,3,2.5716938327895096
full,122,4,2.9202662302097564
full,122,5,2.5031976485974408
full,122,6,2.636975240791602
full,122,7,2.7488064122553677
full,122,8,2.5457072028115646
full,122,9,2.8542741646502012
full_temp,122,0,2.9457203125340605
full_temp,122,1,3.403753709920444
full_temp,122,2,2.7228463486428764
full_temp,122,3,2.571386951983973
full_temp,122,4,2.906930181480773
full_temp,122,5,2.504773673919829
full_temp,122,6,2.6317267934417594
full_temp,122,7,2.7298934855438097
full_temp,122,8,2.530811911001136
full_temp,122,9,2.8322311576529597
short_full,122,0,2.931493959516128
short_full,122,1,3.415343208888033
short_full,122,2,2.8708559746960867
short_full,122,3,2.6459753453514905
short_full,122,4,2.8344983061733307
short_full,122,5,2.5051749702807444
short_full,122,6,2.555757788221227
short_full,122,7,2.709199113137667
short_full,122,8,2.4705964996004863
short_full,122,9,2.723254178154494
short,122,0,2.890042618986106
short,122,1,3.38205866077957
short,122,2,2.7763404109749943
short,122,3,2.5958703014752236
short,122,4,2.8683476537500097
short,122,5,2.5024429890869264
short,122,6,2.5921165862874904
short,122,7,2.7188806741997493
short,122,8,2.4961442998464225
short,122,9,2.7747686009689665
short_full_temp,122,0,2.9450101252490706
short_full_temp,122,1,3.4279237755374528
short_full_temp,122,2,2.8789514566432857
short_full_temp,122,3,2.648630073831478
short_full_temp,122,4,2.831981437600772
short_full_temp,122,5,2.506575336107972
short_full_temp,122,6,2.5565202782270893
short_full_temp,122,7,2.7022821311636926
short_full_temp,122,8,2.46678240925944
short_full_temp,122,9,2.7179831148242006
short_temp,122,0,2.890799826004365
short_temp,122,1,3.3845018168707366
short_temp,122,2,2.7775749175028817
short_temp,122,3,2.596194381236524
short_temp,122,4,2.867505187035302
short_temp,122,5,2.5031151863276886
short_temp,122,6,2.5926131630261926
short_temp,122,7,2.715433109694335
short_temp,122,8,2.4951167456598076
short_temp,122,9,2.7735904696137905
full,123,0,3.467974637943869
full,123,1,3.602411910196823
full,123,2,2.954938811911688
full,123,3,2.7442511601085595
full,123,4,2.8126744398050394
full,123,5,2.5926200960641386
full,123,6,2.540529208447486
full,123,7,2.745207480973941
full,123,8,2.4853024081306683
full,123,9,2.7016219496079454
full_temp,123,0,3.636214055752966
full_temp,123,1,3.7077809894302005
full_temp,123,2,3.007302935282326
full_temp,123,3,2.775127223524526
full_temp,123,4,2.8221742005958195
full_temp,123,5,2.610457437423368
full_temp,123,6,2.5586149281850328
full_temp,123,7,2.7453532326136756
full_temp,123,8,2.4912041952352544
full_temp,123,9,2.7006282594290303
short_full,123,0,3.472139106175651
short_full,123,1,3.6343786904983175
short_full,123,2,3.0958513640422725
short_full,123,3,2.8262726938168394
short_full,123,4,2.7819878320237668
short_full,123,5,2.6198110749841077
short_full,123,6,2.5150281146868947
short_full,123,7,2.73856831560375
short_full,123,8,2.4578743275253365
short_full,123,9,2.6374010351397787
short,123,0,3.2273894692300504
short,123,1,3.5048724389931767
short,123,2,2.9346901147431455
short,123,3,2.7176666643799816
short,123,4,2.816342680544483
short,123,5,2.6052033220868047
short,123,6,2.548501864308019
short,123,7,2.7349089039213177
short,123,8,2.4652051466606864
short,123,9,2.6858092287258373
short_full_temp,123,0,3.5173359360811687
short_full_temp,123,1,3.6637726387517993
short_full_temp,123,2,3.108668580955289
short_full_temp,123,3,2.8324436526864014
short_full_temp,123,4,2.782676963046544
short_full_temp,123,5,2.6223889113470165
short_full_temp,123,6,2.5185295774886733
short_full_temp,123,7,2.7361711847025108
short_full_temp,123,8,2.4587903076604514
short_full_temp,123,9,2.637157258549156
short_temp,123,0,3.223066367524287
short_temp,123,1,3.5015979983894763
short_temp,123,2,2.9342641248445425
short_temp,123,3,2.7178878307803656
short_temp,123,4,2.81744737720039
short_temp,123,5,2.605359655843565
short_temp,123,6,2.549396177355497
short_temp,123,7,2.737620883871055
short_temp,123,8,2.465936056730871
short_temp,123,9,2.686431913078155
full,124,0,3.246037692399852
full,124,1,3.5419794090095604
full,124,2,3.002073998213402
full,124,3,2.7536006190642976
full,124,4,2.795068915967934
full,124,5,2.5647032194838455
full,124,6,2.528104029111086
full,124,7,2.7258860975980963
full,124,8,2.46354377574256
full,124,9,2.668043001179018
full_temp,124,0,3.2033872529811758
full_temp,124,1,3.5285489470097
full_temp,124,2,2.9926400480524658
full_temp,124,3,2.7396157782059736
full_temp,124,4,2.7887628214963986
full_temp,124,5,2.5646356864500324
full_temp,124,6,2.5242690318788905
full_temp,124,7,2.712765060762484
full_temp,124,8,2.454008329650652
full_temp,124,9,2.6593835681297606
short_full,124,0,3.2103513359153593
short_full,124,1,3.5390669215742747
short_full,124,2,3.0386043996200525
short_full,124,3,2.771884716755933
short_full,124,4,2.785078804048059
short_full,124,5,2.565809992285166
short_full,124,6,2.5187650945198
short_full,124,7,2.7169299295908074
short_full,124,8,2.4501667785066226
short_full,124,9,2.6459674107358757
short,124,0,2.972536214655641
short,124,1,3.4038524913005084
short,124,2,2.7912936864037112
short,124,3,2.6345363192826996
short,124,4,2.8825786858811413
short,124,5,2.574039474178501
short,124,6,2.623394971123083
short,124,7,2.7399440903818526
short,124,8,2.508178199241027
short,124,9,2.775256146586115
short_full_temp,124,0,3.178703990910129
short_full_temp,124,1,3.5302217790183668
short_full_temp,124,2,3.0336190847507
short_full_temp,124,3,2.764876919252798
short_full_temp,124,4,2.7836933850419645
short_full_temp,124,5,2.5666296014836334
short_full_temp,124,6,2.5189998256751047
short_full_temp,124,7,2.710099663823767
short_full_temp,124,8,2.446610689248708
short_full_temp,124,9,2.6432463819496714
short_temp,124,0,2.9617014877122627
short_temp,124,1,3.406720960909761
short_temp,124,2,2.7943177490229947
short_temp,124,3,2.6412611816905325
short_temp,124,4,2.891658961347367
short_temp,124,5,2.584039341082572
short_temp,124,6,2.636427800123399
short_temp,124,7,2.74131604175856
short_temp,124,8,2.5158826513719026
short_temp,124,9,2.7846840481306523
full,125,0,2.7791912799195133
full,125,1,3.353961029420202
full,125,2,2.6869941913104194
full,125,3,2.576093599711902
full,125,4,2.987855525114395
full,125,5,2.521250459352614
full,125,6,2.708389845311178
full,125,7,2.7867649213811454
full,125,8,2.5978213818920293
full,125,9,2.931503193406118
full_temp,125,0,2.780302368177248
full_temp,125,1,3.3545059610692443
full_temp,125,2,2.690371806696338
full_temp,125,3,2.5771905605467107
full_temp,125,4,2.9808261920349515
full_temp,125,5,2.521127733634173
full_temp,125,6,2.703705741870122
full_temp,125,7,2.779840151842614
full_temp,125,8,2.5934216091679128
full_temp,125,9,2.9247247851851292
short_full,125,0,2.7861722461121476
short_full,125,1,3.370829274757261
short_full,125,2,2.7763411168014844
short_full,125,3,2.6027871449518014
short_full,125,4,2.93043754157042
short_full,125,5,2.509232604388885
short_full,125,6,2.647753316405802
short_full,125,7,2.75534220793097
short_full,125,8,2.5417897461668955
short_full,125,9,2.84448875241937
short,125,0,2.7820987007527282
short,125,1,3.3462145125223683
short,125,2,2.64973762367172
short,125,3,2.5675422240556003
short,125,4,3.008833584100086
short,125,5,2.5276901626262793
short,125,6,2.733110902302134
short,125,7,2.7968867808561795
short,125,8,2.6192048958985814
short,125,9,2.9627312288115424
short_full_temp,125,0,2.7861515178798677
short_full_temp,125,1,3.3718714083434405
short_full_temp,125,2,2.7788516804019823
short_full_temp,125,3,2.604339765428491
short_full_temp,125,4,2.928580146827704
short_full_temp,125,5,2.5098250950563132
short_full_temp,125,6,2.6468230390133582
short_full_temp,125,7,2.7531463096803894
short_full_temp,125,8,2.540718332400602
short_full_temp,125,9,2.8423541787990843
short_temp,125,0,2.782232417447769
short_temp,125,1,3.346181211026012
short_temp,125,2,2.649621403804773
short_temp,125,3,2.5673520633729976
short_temp,125,4,3.009126549996784
short_temp,125,5,2.5275493883780875
short_temp,125,6,2.733161944376616
short_temp,125,7,2.7973425392651117
short_temp,125,8,2.6192905751833253
short_temp,125,9,2.962912463119187
full,126,0,2.776541756255429
full,126,1,3.353869834784804
full,126,2,2.686593358932231
full,126,3,2.588616803293799
full,126,4,2.998891393448709
full,126,5,2.539207313195069
full,126,6,2.7269315142423918
full,126,7,2.796961878619573
full,126,8,2.612560703651161
full,126,9,2.9421831005209533
full_temp,126,0,2.7767765250067344
full_temp,126,1,3.3537313990695985
full_temp,126,2,2.686181231168346
full_temp,126,3,2.587790172849605
full_temp,126,4,2.9994703451516274
full_temp,126,5,2.538588866830362
full_temp,126,6,2.7267858431155596
full_temp,126,7,2.797804205471401
full_temp,126,8,2.6122969067806197
full_temp,126,9,2.9420794958359973
short_full,126,0,2.7788240104204567
short_full,126,1,3.36385344589944
short_full,126,2,2.747269205891477
short_full,126,3,2.600941463556796
short_full,126,4,2.9534471778848177
short_full,126,5,2.524515500051597
short_full,126,6,2.676517674175466
short_full,126,7,2.7711226077127957
short_full,126,8,2.568007661185501
short_full,126,9,2.877391531588219
short,126,0,2.7750216572889537
short,126,1,3.3462419687547413
short,126,2,2.595268283259059
short,126,3,2.593639672567347
short,126,4,3.10642735592012
short,126,5,2.582233135923377
short,126,6,2.8462464831758236
short,126,7,2.861650275063397
short,126,8,2.71719448281934
short,126,9,3.087745752672403
short_full_temp,126,0,2.7791967225080807
short_full_temp,126,1,3.3635046594345437
short_full_temp,126,2,2.746497431664815
short_full_temp,126,3,2.5998261054048304
short_full_temp,126,4,2.9540901398120507
short_full_temp,126,5,2.5237251208180496
short_full_temp,126,6,2.6763080315392442
short_full_temp,126,7,2.772033960918073
short_full_temp,126,8,2.5677146184600694
short_full_temp,126,9,2.877390908731684
short_temp,126,0,2.7751753811390665
short_temp,126,1,3.347047587162612
short_temp,126,2,2.5968088598161394
short_temp,126,3,2.5936607302309356
short_temp,126,4,3.109142785305619
short_temp,126,5,2.5826023543881385
short_temp,126,6,2.8479652497651124
short_temp,126,7,2.86433541720678
short_temp,126,8,2.717808597014029
short_temp,126,9,3.088343571000091
full,127,0,3.062599870410268
full,127,1,3.521308950391473
full,127,2,3.1246379264397293
full,127,3,2.8294474102999567
full,127,4,2.7908824943299604
full,127,5,2.5766005920324857
full,127,6,2.528473959323025
full,127,7,2.7133373005600987
full,127,8,2.4453705258734586
full,127,9,2.6287279531400713
full_temp,127,0,3.0683877473313848
full_temp,127,1,3.520821863674922
full_temp,127,2,3.1240810109860995
full_temp,127,3,2.8291141012314003
full_temp,127,4,2.790304471182308
full_temp,127,5,2.575661413545582
full_temp,127,6,2.52698190815048
full_temp,127,7,2.71507142510543
full_temp,127,8,2.445200037539196
full_temp,127,9,2.6281699598914705
short_full,127,0,3.078549809012165
short_full,127,1,3.534340373073139
short_full,127,2,3.146257740927203
short_full,127,3,2.8443579605209477
short_full,127,4,2.7891418080486674
short_full,127,5,2.5766566390359604
short_full,127,6,2.526594038379144
short_full,127,7,2.7121345749916466
short_full,127,8,2.4444571460956235
short_full,127,9,2.6246166157114876
short,127,0,2.9526678869050613
short,127,1,3.412198169073666
short,127,2,2.8575166583851623
short,127,3,2.6557709120237893
short,127,4,2.842343132803181
short,127,5,2.5476931465826627
short,127,6,2.5791776137392697
short,127,7,2.718694121233328
short,127,8,2.4757005835520793
short,127,9,2.7239915400003407
short_full_temp,127,0,3.085944511118639
short_full_temp,127,1,3.5339057303640353
short_full_temp,127,2,3.1455612347077357
short_full_temp,127,3,2.844168205932153
short_full_temp,127,4,2.78864554024273
short_full_temp,127,5,2.5757759835769196
short_full_temp,127,6,2.525269471835779
short_full_temp,127,7,2.714359467857909
short_full_temp,127,8,2.4445662651341697
short_full_temp,127,9,2.6241875748574413
short_temp,127,0,2.9550572628155756
short_temp,127,1,3.411278706268532
short_temp,127,2,2.856940855409947
short_temp,127,3,2.6543132463943238
short_temp,127,4,2.841618051340037
short_temp,127,5,2.5456812584263475
short_temp,127,6,2.5775264915559952
short_temp,127,7,2.7203591873299025
short_temp,127,8,2.4744868782766587
short_temp,127,9,2.722544865063412
full,128,0,2.91347029771103
full,128,1,3.49425615653209
full,128,2,2.8918850165512073
full,128,3,2.783111253141219
full,128,4,3.0909981844682393
full,128,5,2.734204688148683
full,128,6,2.8657304048081422
full,128,7,2.8602439100030423
full,128,8,2.681856250713559
full,128,9,2.9751398329413874
full_temp,128,0,2.9134412009699178
full_temp,128,1,3.494267598124431
full_temp,128,2,2.8919394858806853
full_temp,128,3,2.7831694730172543
full_temp,128,4,3.090999828771707
full_temp,128,5,2.7342351887302305
full_temp,128,6,2.865741938863623
full_temp,128,7,2.860263823692284
full_temp,128,8,2.681871724046793
full_temp,128,9,2.975142608833808
short_full,128,0,2.9302642938187593
short_full,128,1,3.469314617675372
short_full,128,2,2.826469433063187
short_full,128,3,2.7282994850719997
short_full,128,4,3.0654687225102
short_full,128,5,2.6951825346853404
short_full,128,6,2.832783933267977
short_full,128,7,2.835074146532367
short_full,128,8,2.6567319225821695
short_full,128,9,2.960634028528233
short,128,0,2.9741761821146344
short,128,1,3.4213323809382516
short,128,2,2.642462352160858
short,128,3,2.6455344691031044
short,128,4,3.125859509366831
short,128,5,2.6729019802719955
short,128,6,2.892813268550328
short,128,7,2.8625706176374592
short,128,8,2.7201571886092033
short,128,9,3.0804040868687075
short_full_temp,128,0,2.933325538870467
short_full_temp,128,1,3.4686652322979485
short_full_temp,128,2,2.821806360403509
short_full_temp,128,3,2.7235850619305477
short_full_temp,128,4,3.066229857513869
short_full_temp,128,5,2.6927453868987303
short_full_temp,128,6,2.8323982640959526
short_full_temp,128,7,2.8338550084730887
short_full_temp,128,8,2.656105087154801
short_full_temp,128,9,2.9612923833158065
short_temp,128,0,2.9809110749974805
short_temp,128,1,3.423946347974592
short_temp,128,2,2.641943886057629
short_temp,128,3,2.6421462934220754
short_temp,128,4,3.126238040978521
short_temp,128,5,2.6699997384654774
short_temp,128,6,2.8915019477187895
short_temp,128,7,2.860622427472987
short_temp,128,8,2.7186528381454904
short_temp,128,9,3.0795581697376533
full,129,0,2.981674506708045
full,129,1,3.5059492642402943
full,129,2,3.124713286647846
full,129,3,2.8229103498550105
full,129,4,2.803176456217052
full,129,5,2.554064564075631
full,129,6,2.5360301290371057
full,129,7,2.702222442013408
full,129,8,2.4410345247268794
full,129,9,2.637427168362643
full_temp,129,0,2.983905762841135
full_temp,129,1,3.5047225109139144
full_temp,129,2,3.1248746186221075
full_temp,129,3,2.8233826407820253
full_temp,129,4,2.8022323097833715
full_temp,129,5,2.553537021628719
full_temp,129,6,2.534340480811717
full_temp,129,7,2.7040237890659435
full_temp,129,8,2.4411860215380594
full_temp,129,9,2.6366709751484985
short_full,129,0,3.0009972341919746
short_full,129,1,3.5133460145306192
short_full,129,2,3.1297722947547753
short_full,129,3,2.8258535502218516
short_full,129,4,2.8007897418296808
short_full,129,5,2.5541135278822726
short_full,129,6,2.5331090172506214
short_full,129,7,2.7018107683653403
short_full,129,8,2.4402555667367865
short_full,129,9,2.6347878741828485
short,129,0,2.9398563582495196
short,129,1,3.399060041176642
short,129,2,2.789994738170877
short,129,3,2.6074381051579256
short,129,4,2.8579724172387793
short,129,5,2.5167393299563843
short,129,6,2.5890183429588514
short,129,7,2.7060851735960103
short,129,8,2.4807490044891347
short,129,9,2.7530172812081775
short_full_temp,129,0,3.003562654528959
short_full_temp,129,1,3.512175384867011
short_full_temp,129,2,3.129780814835084
short_full_temp,129,3,2.8264174466952166
short_full_temp,129,4,2.7998914740515084
short_full_temp,129,5,2.5537079965273732
short_full_temp,129,6,2.531569128385193
short_full_temp,129,7,2.703510552607
short_full_temp,129,8,2.4405527312876245
short_full_temp,129,9,2.634200299282975
short_temp,129,0,2.9397506220619785
short_temp,129,1,3.3986737541102956
short_temp,129,2,2.7897730430015075
short_temp,129,3,2.607275646972251
short_temp,129,4,2.857752762549559
short_temp,129,5,2.516441437711834
short_temp,129,6,2.5887481258070193
short_temp,129,7,2.706353381304865
short_temp,129,8,2.4806865244308827
short_temp,129,9,2.7529311695941048
full,130,0,3.384161816794651
full,130,1,3.6016029264082303
full,130,2,3.0843901993216374
full,130,3,2.813082739032598
full,130,4,2.7821697373978895
full,130,5,2.6153833007498086
full,130,6,2.515473325011032
full,130,7,2.726335026479042
full,130,8,2.4444788125445394
full,130,9,2.628241760803741
full_temp,130,0,3.381448452582846
full_temp,130,1,3.6026280579406076
full_temp,130,2,3.084157514841033
full_temp,130,3,2.811950200750227
full_temp,130,4,2.782569365007055
full_temp,130,5,2.6155037764927935
full_temp,130,6,2.51638748484494
full_temp,130,7,2.7247499722672566
full_temp,130,8,2.4439701246861985
full_temp,130,9,2.6281678247761118
short_full,130,0,3.381747308037854
short_full,130,1,3.614885099798294
short_full,130,2,3.1264022407657626
short_full,130,3,2.8429705674768595
short_full,130,4,2.780651043934126
short_full,130,5,2.620844787697987
short_full,130,6,2.5158167605648774
short_full,130,7,2.727202571068814
short_full,130,8,2.443859294644396
short_full,130,9,2.6190814617025957
short,130,0,3.199096632276735
short,130,1,3.506298121747054
short,130,2,2.942534669416728
short,130,3,2.7195283089817552
short,130,4,2.82439845482314
short,130,5,2.6055327283747993
short,130,6,2.5616060451104374
short,130,7,2.7231512608276907
short,130,8,2.457363841404314
short,130,9,2.683611783820677
short_full_temp,130,0,3.379567788389636
short_full_temp,130,1,3.6153861472148425
short_full_temp,130,2,3.126185888212106
short_full_temp,130,3,2.842184939587145
short_full_temp,130,4,2.7809555074824512
short_full_temp,130,5,2.6208517160838154
short_full_temp,130,6,2.5164547646811672
short_full_temp,130,7,2.7261441685688377
short_full_temp,130,8,2.4435119677593375
short_full_temp,130,9,2.6190284355911184
short_temp,130,0,3.1978690471686337
short_temp,130,1,3.507369819114103
short_temp,130,2,2.9429891126247796
short_temp,130,3,2.7197927108273516
short_temp,130,4,2.825562772234716
short_temp,130,5,2.606559390554332
short_temp,130,6,2.5632811868220076
short_temp,130,7,2.7225225444872927
short_temp,130,8,2.4578335831779077
short_temp,130,9,2.6845305195570384
full,131,0,3.18781528605086
full,131,1,3.60939325746442
full,131,2,3.280625564395979
full,131,3,2.9588838534397204
full,131,4,2.7983851748372714
full,131,5,2.642252335624853
full,131,6,2.5460570450889484
full,131,7,2.747959441143821
full,131,8,2.4686228604298353
full,131,9,2.616145672488959
full_temp,131,0,3.192906825504766
full_temp,131,1,3.6066293781364753
full_temp,131,2,3.2813959979748186
full_temp,131,3,2.959557193488469
full_temp,131,4,2.7987731690662847
full_temp,131,5,2.6422318337738915
full_temp,131,6,2.5447967846505333
full_temp,131,7,2.752521838858565
full_temp,131,8,2.468756910062741
full_temp,131,9,2.615086421353376
short_full,131,0,3.225338259696286
short_full,131,1,3.622809607388216
short_full,131,2,3.284893063901834
short_full,131,3,2.9611661743408555
short_full,131,4,2.794470650795893
short_full,131,5,2.6396466437216723
short_full,131,6,2.540641346406114
short_full,131,7,2.7447691614363703
short_full,131,8,2.46567623726119
short_full,131,9,2.6122159220980588
short,131,0,3.0992872412327714
short,131,1,3.4907689021841497
short,131,2,2.9922386170939674
short,131,3,2.7454695022374764
short,131,4,2.808830437464426
short,131,5,2.586211843354761
short,131,6,2.548992777738292
short,131,7,2.71603465716762
short,131,8,2.450120537908859
short,131,9,2.661079054760161
short_full_temp,131,0,3.230375263980999
short_full_temp,131,1,3.6203518125867737
short_full_temp,131,2,3.2853508804751725
short_full_temp,131,3,2.9620250531835817
short_full_temp,131,4,2.795005940838965
short_full_temp,131,5,2.6397794966954904
short_full_temp,131,6,2.5396882442006903
short_full_temp,131,7,2.7491827554851724
short_full_temp,131,8,2.466131356136624
short_full_temp,131,9,2.6116391210504792
short_temp,131,0,3.0989867254937042
short_temp,131,1,3.48845807567169
short_temp,131,2,2.9910885765003954
short_temp,131,3,2.744617940484345
short_temp,131,4,2.8086150513449524
short_temp,131,5,2.585303860933688
short_temp,131,6,2.548227193962536
short_temp,131,7,2.7179594111306287
short_temp,131,8,2.449671387473351
short_temp,131,9,2.6604832453489675
full,132,0,3.445458298413338
full,132,1,3.7310757152949794
full,132,2,3.276717971884221
full,132,3,2.9683129428070654
full,132,4,2.81958953647968
full,132,5,2.6241507040158565
full,132,6,2.5722415123871163
full,132,7,2.7584419170152343
full,132,8,2.4967125792152585
full,132,9,2.6549953186367206
full_temp,132,0,3.4226453516845132
full_temp,132,1,3.722288786191778
full_temp,132,2,3.2674699118272823
full_temp,132,3,2.952568001406952
full_temp,132,4,2.811808889201696
full_temp,132,5,2.6192860096134365
full_temp,132,6,2.564750210418729
full_temp,132,7,2.7480806472106902
full_temp,132,8,2.487220985015942
full_temp,132,9,2.6457968233647065
short_full,132,0,3.3348357883313935
short_full,132,1,3.67008278498862
short_full,132,2,3.246047385491563
short_full,132,3,2.933098558835625
short_full,132,4,2.80232503272786
short_full,132,5,2.605988018935906
short_full,132,6,2.549734150694373
short_full,132,7,2.739596943904523
short_full,132,8,2.4746783779702355
short_full,132,9,2.6364563625732003
short,132,0,2.9657622041927785
short,132,1,3.432077930023109
short,132,2,2.9245923438377517
short,132,3,2.697803371074678
short,132,4,2.825501780811798
short,132,5,2.558351579007559
short,132,6,2.5654703286154525
short,132,7,2.721292724607291
short,132,8,2.46818209082138
short,132,9,2.696764592096225
short_full_temp,132,0,3.315665712660278
short_full_temp,132,1,3.6630864268089263
short_full_temp,132,2,3.238454266013415
short_full_temp,132,3,2.921213047594876
short_full_temp,132,4,2.7977976545192558
short_full_temp,132,5,2.603212541839626
short_full_temp,132,6,2.545926883106748
short_full_temp,132,7,2.73260391617367
short_full_temp,132,8,2.468916938123315
short_full_temp,132,9,2.631415146170047
short_temp,132,0,2.9614207524449294
short_temp,132,1,3.4346039120397007
short_temp,132,2,2.920893227377369
short_temp,132,3,2.6995833508024605
short_temp,132,4,2.830299225382832
short_temp,132,5,2.5652898155960284
short_temp,132,6,2.5736787650370396
short_temp,132,7,2.7189892955732473
short_temp,132,8,2.474504219189971
short_temp,132,9,2.7049717972048235
full,133,0,3.1435738830582487
full,133,1,3.5284138740918976
full,133,2,3.017200000102182
full,133,3,2.745933873578881
full,133,4,2.7977485601924768
full,133,5,2.530436550724303
full,133,6,2.5270761639172252
full,133,7,2.69800767858192
full,133,8,2.445845204983941
full,133,9,2.660652911631986
full_temp,133,0,3.1403718776753125
full_temp,133,1,3.528331874781425
full_temp,133,2,3.0156696563296865
full_temp,133,3,2.7428073581107304
full_temp,133,4,2.7981403521240806
full_temp,133,5,2.5302728005048074
full_temp,133,6,2.527546641629558
full_temp,133,7,2.6960531182429244
full_temp,133,8,2.444394022960943
full_temp,133,9,2.659836913352845
short_full,133,0,3.128856232893465
short_full,133,1,3.5356246781316987
short_full,133,2,3.0616711886459207
short_full,133,3,2.7763110993219215
short_full,133,4,2.7948252278305796
short_full,133,5,2.5381888766311835
short_full,133,6,2.5250539119386106
short_full,133,7,2.698782253810862
short_full,133,8,2.4430176361665232
short_full,133,9,2.6484563165209924
short,133,0,2.986142835474401
short,133,1,3.4349562750078055
short,133,2,2.8804435600319023
short,133,3,2.6549780560055907
short,133,4,2.824034396078086
short,133,5,2.514354493762773
short,133,6,2.551359591894469
short,133,7,2.692879652905136
short,133,8,2.4528188627389205
short,133,9,2.701030858076209
short_full_temp,133,0,3.127462877452699
short_full_temp,133,1,3.5354657834509005
short_full_temp,133,2,3.061009515867141
short_full_temp,133,3,2.775132988934771
short_full_temp,133,4,2.7949361611559564
short_full_temp,133,5,2.5380614262355063
short_full_temp,133,6,2.525167278168432
short_full_temp,133,7,2.6980875366557258
short_full_temp,133,8,2.442495033249226
short_full_temp,133,9,2.6482205747125653
short_temp,133,0,2.984490126150294
short_temp,133,1,3.4370147641802298
short_temp,133,2,2.8800973044125007
short_temp,133,3,2.6545978000833017
short_temp,133,4,2.827423880292679
short_temp,133,5,2.5168568995500613
short_temp,133,6,2.555677675446084
short_temp,133,7,2.6916185964530674
short_temp,133,8,2.453618184147345
short_temp,133,9,2.70270782613053
full,134,0,3.5672350502096846
full,134,1,3.8098354852781906
full,134,2,3.371139161188072
full,134,3,3.0549449951358794
full,134,4,2.841874272295728
full,134,5,2.674449819170169
full,134,6,2.604581028086435
full,134,7,2.7955312931524254
full,134,8,2.531183465265476
full,134,9,2.669146257942904
full_temp,134,0,3.5641555892025973
full_temp,134,1,3.808874684329234
full_temp,134,2,3.3697489269802445
full_temp,134,3,3.0527352110950194
full_temp,134,4,2.8405156546608787
full_temp,134,5,2.67332975404236
full_temp,134,6,2.603060677327566
full_temp,134,7,2.793722779652096
full_temp,134,8,2.5296944315504715
full_temp,134,9,2.667735803816067
